age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
26,Private,247455,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,5178,0,42,United-States,>50K
27,Private,311446,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,>50K
31,Private,123397,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,5178,0,35,United-States,>50K
39,State-gov,122011,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,38,United-States,>50K
62,?,125493,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,5178,0,40,Scotland,>50K
45,Private,261278,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,40,Philippines,>50K
45,Local-gov,374450,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,5178,0,40,United-States,>50K
33,?,369386,Some-college,10,Married-civ-spouse,?,Wife,White,Female,5178,0,40,United-States,>50K
34,State-gov,118551,Bachelors,13,Married-civ-spouse,Tech-support,Own-child,White,Female,5178,0,25,?,>50K
24,Private,206827,Some-college,10,Never-married,Sales,Own-child,White,Female,5060,0,30,United-States,<=50K
40,Private,105936,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,5013,0,20,United-States,<=50K
26,Private,132661,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013,0,40,United-States,<=50K
39,Private,196673,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,5013,0,40,United-States,<=50K
46,Private,186820,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,5013,0,40,United-States,<=50K
47,Private,193285,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,5013,0,40,United-States,<=50K
32,Local-gov,186784,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,45,United-States,<=50K
39,Private,219483,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,32,United-States,<=50K
37,Private,177895,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,5013,0,40,United-States,<=50K
40,Private,116103,Some-college,10,Separated,Craft-repair,Unmarried,White,Male,4934,0,47,United-States,>50K
37,Private,118486,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,4934,0,32,United-States,>50K
43,Private,104660,Masters,14,Widowed,Exec-managerial,Unmarried,White,Male,4934,0,40,United-States,>50K
34,Private,92682,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
26,Local-gov,117833,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,35,United-States,<=50K
36,Private,116608,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
27,Private,29732,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,36,United-States,<=50K
28,Private,123147,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,4865,0,40,United-States,<=50K
37,Local-gov,48976,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,45,United-States,<=50K
32,Local-gov,230912,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,40,United-States,<=50K
25,Private,80312,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,United-States,<=50K
34,Self-emp-inc,215382,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,>50K
51,Private,89652,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,4787,0,24,United-States,>50K
34,Self-emp-inc,174215,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,4787,0,45,France,>50K
30,Private,509500,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,4787,0,45,United-States,>50K
38,Local-gov,194630,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,4787,0,43,United-States,>50K
59,Local-gov,303455,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,4787,0,60,United-States,>50K
52,State-gov,109600,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,4787,0,44,United-States,>50K
45,Private,160647,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,4687,0,35,United-States,>50K
42,Private,210275,Masters,14,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States,>50K
53,State-gov,116367,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,4650,0,40,United-States,<=50K
49,Local-gov,192349,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,<=50K
39,Local-gov,116666,HS-grad,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,4650,0,48,United-States,<=50K
25,Private,231016,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,37,United-States,<=50K
35,Private,70447,Some-college,10,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,4650,0,20,United-States,<=50K
42,Local-gov,125461,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4650,0,35,United-States,<=50K
34,?,286689,Masters,14,Never-married,?,Not-in-family,White,Male,4650,0,30,United-States,<=50K
41,Federal-gov,197069,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,4650,0,40,United-States,<=50K
35,Private,276153,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,4650,0,40,United-States,<=50K
32,Private,216145,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,4650,0,45,United-States,<=50K
42,Private,367049,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,40,United-States,<=50K
28,Private,334368,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,<=50K
55,Private,145214,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4650,0,20,United-States,<=50K
23,Private,242912,Some-college,10,Never-married,Other-service,Own-child,White,Female,4650,0,40,United-States,<=50K
38,Private,43770,Some-college,10,Separated,Other-service,Not-in-family,White,Female,4650,0,72,United-States,<=50K
40,Private,289748,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,4650,0,48,United-States,<=50K
33,Private,319854,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,4650,0,35,United-States,<=50K
41,Private,70645,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,4650,0,55,United-States,<=50K
32,Federal-gov,386877,Assoc-voc,11,Never-married,Tech-support,Own-child,Black,Male,4650,0,40,United-States,<=50K
22,Private,200109,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508,0,40,United-States,<=50K
27,Private,406662,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,4416,0,40,United-States,<=50K
25,Private,164938,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,4416,0,40,United-States,<=50K
33,Private,153151,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4416,0,40,United-States,<=50K
22,Without-pay,302347,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4416,0,40,United-States,<=50K
34,Private,154874,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,4416,0,30,United-States,<=50K
54,?,155755,HS-grad,9,Divorced,?,Not-in-family,White,Female,4416,0,25,United-States,<=50K
25,Private,148460,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,4416,0,40,Puerto-Rico,<=50K
20,Private,168187,Some-college,10,Never-married,Other-service,Other-relative,White,Female,4416,0,25,United-States,<=50K
53,Private,194259,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386,0,40,United-States,>50K
31,Private,110554,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,4386,0,40,United-States,>50K
35,Private,209214,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386,0,35,United-States,>50K
29,Private,51944,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,4386,0,40,United-States,>50K
44,Local-gov,193425,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,4386,0,40,United-States,>50K
34,Private,169527,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,4386,0,20,United-States,<=50K
24,Private,556660,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,4101,0,50,United-States,<=50K
21,Private,255957,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,4101,0,40,United-States,<=50K
32,Private,115631,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,4101,0,50,United-States,<=50K
56,Private,191917,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,4101,0,40,United-States,<=50K
43,Private,59107,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,4101,0,40,United-States,<=50K
23,Private,211049,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,4101,0,40,United-States,<=50K
21,Private,20728,HS-grad,9,Never-married,Sales,Own-child,White,Female,4101,0,40,United-States,<=50K
25,Private,321205,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,4101,0,35,United-States,<=50K
31,Private,188108,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,4101,0,40,United-States,<=50K
27,State-gov,142621,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4101,0,40,United-States,<=50K
37,Private,143582,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Other,Female,4101,0,35,United-States,<=50K
28,Local-gov,135567,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,4101,0,60,United-States,<=50K
25,Private,149943,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,4101,0,60,?,<=50K
28,Private,377869,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,4064,0,25,United-States,<=50K
43,Private,149670,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064,0,15,United-States,<=50K
32,Local-gov,217296,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,4064,0,22,United-States,<=50K
33,Federal-gov,293550,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,4064,0,40,United-States,<=50K
31,?,182191,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,4064,0,30,Canada,<=50K
50,Private,166220,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,3942,0,40,United-States,<=50K
23,Private,209034,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3942,0,40,United-States,<=50K
35,Private,145704,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,3942,0,35,United-States,<=50K
36,?,53606,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,3908,0,8,United-States,<=50K
31,Private,66278,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,3908,0,40,United-States,<=50K
32,Private,207685,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,3908,0,40,United-States,<=50K
51,State-gov,105943,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States,<=50K
23,Private,193586,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States,<=50K
35,Private,143152,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,27,United-States,<=50K
54,State-gov,123592,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,3887,0,35,United-States,<=50K
37,Private,277022,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,Nicaragua,<=50K
28,Federal-gov,526528,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,3887,0,40,United-States,<=50K
32,State-gov,200469,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,3887,0,40,United-States,<=50K
32,Private,356689,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,3887,0,40,United-States,<=50K
32,Private,269182,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,3887,0,40,United-States,<=50K
21,?,262280,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,40,United-States,<=50K
22,?,154235,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,35,United-States,<=50K
33,Private,40681,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,3674,0,16,United-States,<=50K
36,Private,130926,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,<=50K
23,Private,193090,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,<=50K
21,Private,148211,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3674,0,50,United-States,<=50K
25,Private,40512,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,3674,0,30,United-States,<=50K
29,Local-gov,419722,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,3674,0,40,United-States,<=50K
46,Private,270693,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,3674,0,30,United-States,<=50K
24,Private,103064,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,3674,0,40,United-States,<=50K
63,Private,273010,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3471,0,40,United-States,<=50K
39,?,157443,Masters,14,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,3464,0,40,?,<=50K
40,?,428584,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,3464,0,20,United-States,<=50K
27,Private,267325,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,3464,0,40,United-States,<=50K
39,State-gov,42186,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3464,0,20,United-States,<=50K
55,Private,141727,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464,0,40,United-States,<=50K
25,?,262245,Assoc-voc,11,Never-married,?,Own-child,White,Female,3418,0,40,United-States,<=50K
29,Private,286452,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,3418,0,40,United-States,<=50K
25,Private,195914,Some-college,10,Never-married,Sales,Own-child,Black,Female,3418,0,30,United-States,<=50K
51,Private,147954,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3411,0,38,United-States,<=50K
30,Private,72887,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411,0,40,United-States,<=50K
51,Private,122159,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,3325,0,40,United-States,<=50K
45,Federal-gov,273194,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,3325,0,40,United-States,<=50K
24,Private,182812,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3325,0,52,Dominican-Republic,<=50K
26,Federal-gov,95806,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K
29,Private,159768,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,3325,0,40,Ecuador,<=50K
47,Private,184005,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,45,United-States,<=50K
26,Private,120238,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K
31,State-gov,188900,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,3325,0,35,United-States,<=50K
22,Private,310152,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,3325,0,40,United-States,<=50K
29,Private,157612,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,3325,0,45,United-States,<=50K
31,Private,286406,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,40,United-States,<=50K
28,Private,230856,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,3325,0,50,United-States,<=50K
40,Private,222011,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,3325,0,40,United-States,<=50K
27,Private,314240,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,40,United-States,<=50K
25,Private,167835,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,<=50K
27,Local-gov,66824,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,43,United-States,<=50K
27,Private,287476,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,3325,0,40,United-States,<=50K
26,Private,108019,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,3325,0,40,United-States,<=50K
30,Private,195576,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,3325,0,50,United-States,<=50K
23,Private,91733,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,3325,0,40,United-States,<=50K
29,Private,114158,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,3325,0,10,United-States,<=50K
42,Local-gov,246862,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,<=50K
59,Private,152968,Some-college,10,Separated,Adm-clerical,Other-relative,White,Male,3325,0,40,United-States,<=50K
66,Federal-gov,38621,Assoc-voc,11,Widowed,Other-service,Unmarried,Black,Female,3273,0,40,United-States,<=50K
73,Federal-gov,127858,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States,<=50K
68,Private,191581,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,3273,0,40,United-States,<=50K
37,Private,195148,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,3137,0,40,United-States,<=50K
28,Private,66777,Assoc-voc,11,Married-civ-spouse,Other-service,Other-relative,White,Female,3137,0,40,United-States,<=50K
44,Private,889965,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,3137,0,30,United-States,<=50K
50,Private,266945,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3137,0,40,El-Salvador,<=50K
36,Self-emp-not-inc,179896,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,3137,0,40,United-States,<=50K
33,Self-emp-not-inc,58702,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,50,United-States,>50K
52,Private,229983,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,30,United-States,>50K
60,State-gov,194252,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,>50K
41,State-gov,293485,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,40,United-States,>50K
28,?,303674,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,3103,0,20,United-States,<=50K
18,Private,184016,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,3103,0,40,United-States,<=50K
46,Private,31432,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,52,United-States,>50K
25,Private,353795,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103,0,40,United-States,>50K
